Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,32,0,0,2,0,0,64,1,1,6,1,0,16,0,1,0,0,3,0.06461810789536684,0.9807999730110168
1,16,1,1,3,0,0,32,0,1,1,2,1,16,1,0,0,0,2,0.07208163113407791,0.9779000282287598
1,16,1,1,5,0,0,32,0,1,1,2,1,16,1,0,0,0,0,0.06771721246056259,0.9797000288963318
1,32,1,1,10,1,1,8,0,1,5,0,0,64,1,1,4,0,0,0.15412228693813085,0.9560999870300293
1,8,0,0,9,0,0,16,0,0,3,2,1,16,1,0,6,0,0,0.05918803840950131,0.9818000197410583
1,16,1,1,5,0,0,32,0,1,1,2,1,16,1,0,0,0,2,0.09713702074177563,0.9689000248908997
1,8,0,0,9,2,0,16,0,0,7,1,1,16,0,0,6,0,2,0.06648279612101614,0.9800999760627747
1,8,0,0,9,2,0,16,0,0,7,1,1,16,1,0,0,0,0,0.07752545789629221,0.9767000079154968
1,16,1,1,5,0,0,32,0,1,1,2,1,16,1,0,0,0,0,0.04956953028254211,0.9843000173568726
1,16,1,1,3,0,0,32,0,0,7,1,1,16,1,0,0,0,0,0.06613708954630419,0.9771999716758728
1,8,0,0,5,0,0,16,0,1,6,1,0,16,1,1,4,0,0,0.07171808153791354,0.9768000245094299
1,16,0,1,8,0,0,64,1,0,7,1,1,16,1,1,0,0,0,0.20664402766153217,0.9412000179290771
1,16,1,1,5,0,0,32,0,1,1,2,1,64,0,1,0,0,3,0.05994257878633216,0.9825000166893005
1,16,0,0,5,0,0,32,0,1,1,2,1,16,1,0,0,0,0,0.05171976007274352,0.9833999872207642
1,16,1,1,5,1,0,32,0,1,1,1,0,16,1,1,4,0,0,0.1824139903396368,0.9502999782562256
1,16,0,0,8,1,1,8,0,0,7,1,1,16,1,0,0,0,2,0.1284400541692972,0.9733999967575073
1,16,0,0,2,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.06670505456393584,0.9785000085830688
1,32,0,0,2,0,0,64,1,1,6,1,0,16,0,1,0,0,0,0.0653099166771397,0.9793000221252441
1,16,1,1,5,0,0,32,0,1,1,2,1,16,1,0,0,0,0,0.06959586328752339,0.9771000146865845
1,16,0,0,2,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.06665209886999801,0.9787999987602234
1,32,1,1,10,1,1,8,0,1,5,0,0,16,1,0,0,0,3,0.1410490871399641,0.9610000252723694
1,32,0,0,2,0,0,64,1,1,5,0,0,64,1,1,4,0,0,0.06730116652911529,0.9794999957084656
1,16,1,1,5,0,0,32,1,1,6,1,0,16,0,1,0,0,3,0.36752119421958923,0.8973000049591064
1,16,1,1,3,0,0,32,0,1,1,2,1,16,0,1,0,0,0,0.07231197286136448,0.9779000282287598
1,16,1,1,5,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.06075329839834012,0.9811000227928162
1,16,1,1,5,0,0,32,0,1,1,2,1,16,1,1,4,0,0,0.11621208088314451,0.9671000242233276
1,16,1,1,5,0,0,16,0,0,1,1,0,16,1,1,4,0,0,0.16413551503745838,0.953000009059906
1,16,0,1,8,0,0,64,1,1,5,0,0,64,1,1,4,0,0,0.2580324442356825,0.9266999959945679
1,16,0,0,2,2,0,64,1,1,1,1,0,16,0,0,6,0,2,0.08978367097564041,0.974399983882904
1,32,0,0,2,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.9496905557870865,0.7160000205039978
1,16,1,1,3,0,0,32,0,0,7,1,1,16,1,0,0,0,0,0.0558517533541657,0.9810000061988831
1,16,0,0,5,0,0,32,0,1,1,2,1,16,1,0,9,0,0,0.08230643770443276,0.9745000004768372
1,16,0,0,2,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.06596942344103009,0.9793999791145325
1,16,0,0,8,1,1,8,0,0,7,1,1,16,1,0,0,0,0,0.09100899790823459,0.9793000221252441
1,16,0,0,5,0,0,32,0,1,1,2,1,16,1,0,1,0,0,0.05509202988797333,0.9833999872207642
1,16,0,0,2,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.06765885300608351,0.9789000153541565
1,16,1,1,5,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.06632904323670082,0.9783999919891357
1,8,0,0,5,0,0,16,0,1,6,1,0,16,1,1,4,0,2,0.11525195357576012,0.9674999713897705
1,16,0,1,2,0,0,64,1,1,6,1,1,16,1,0,0,0,0,0.07609288701359182,0.975600004196167
1,16,0,1,5,2,0,32,0,1,1,2,1,16,1,0,0,0,0,0.08246141823623329,0.9753999710083008
1,16,1,1,5,0,0,32,0,1,1,2,1,16,1,0,0,0,0,0.05500290545951575,0.9829000234603882
1,16,1,1,5,0,0,32,0,1,6,1,0,16,1,1,4,0,0,0.21058122745864094,0.9399999976158142
1,8,0,0,5,0,0,16,0,1,6,1,0,16,1,1,4,0,0,0.0783901144227013,0.975600004196167
1,32,1,1,3,0,0,32,0,1,1,2,1,16,0,1,0,0,0,0.06466730598118156,0.9810000061988831
1,16,0,0,2,1,0,32,0,1,1,1,0,16,1,1,4,0,0,0.07252076098565012,0.9775000214576721
1,32,0,0,2,2,0,64,1,1,5,0,0,64,1,1,4,0,0,0.0666643112457823,0.9800000190734863
1,8,0,0,6,0,0,16,0,1,6,1,0,16,1,1,4,0,0,0.08494809428118169,0.9746000170707703
1,32,0,0,2,0,0,64,1,1,6,1,0,16,0,1,0,0,0,0.06052641686256975,0.9805999994277954
1,16,1,1,3,0,0,32,0,0,7,1,1,16,1,0,0,0,0,0.058210955055989326,0.9812999963760376
1,16,0,1,10,2,0,32,0,1,1,2,1,16,1,0,0,0,0,0.08833101122006774,0.9758999943733215
1,16,1,1,3,0,0,32,0,0,7,2,1,16,1,0,9,0,0,0.055025897666066886,0.98089998960495
1,16,0,0,2,1,0,32,0,1,1,1,0,16,1,1,4,0,0,0.07967605848200619,0.9746999740600586
1,16,0,1,2,2,0,64,1,1,6,1,1,16,1,0,4,0,0,0.06812098452276551,0.9782999753952026
1,8,0,0,5,0,0,16,0,1,1,2,1,16,1,0,1,1,0,0.0528107459698338,0.9829999804496765
1,32,0,0,2,0,0,64,1,1,6,1,0,16,0,1,0,0,0,0.06273335186326877,0.9793000221252441
1,16,1,1,5,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.18973754609655588,0.9501000046730042
1,16,0,1,5,2,0,8,0,0,7,1,1,16,1,0,0,0,0,0.07890662720855325,0.9750999808311462
1,8,0,0,5,0,0,16,0,1,6,1,0,16,1,0,0,0,0,0.07779723139666021,0.9754999876022339
1,32,1,0,2,2,0,64,1,1,5,0,0,16,1,1,4,0,0,0.3258420522779226,0.890500009059906
1,16,0,1,5,2,0,32,0,1,1,2,1,16,1,0,0,0,0,0.07006097526494413,0.9772999882698059
1,16,0,0,8,1,1,8,0,0,7,1,1,16,1,0,0,0,0,0.07966643351316452,0.9836999773979187
1,16,0,0,6,0,0,32,0,1,1,2,1,16,0,0,0,0,0,0.05459128570273752,0.9832000136375427
1,16,0,1,2,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.3126797239035368,0.9049999713897705
1,16,0,1,2,0,0,64,0,1,6,1,0,16,1,1,4,0,2,0.3233130429148674,0.9077000021934509
1,32,0,0,2,2,0,64,1,1,5,0,0,64,1,0,0,0,0,0.066526197927678,0.9793000221252441
1,16,0,0,2,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.06247171863401309,0.9815999865531921
1,16,1,1,5,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.05928366538672708,0.982200026512146
1,16,0,0,2,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.04872031400026754,0.9836000204086304
1,32,0,0,8,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.05958625017114682,0.9817000031471252
1,32,0,0,8,0,0,32,0,0,7,2,1,16,1,0,9,0,0,0.040265692963590845,0.9861999750137329
1,16,0,1,2,0,0,64,1,1,6,1,0,16,0,1,0,0,0,0.22823847667872907,0.9362000226974487
1,16,1,1,10,2,0,32,0,1,1,2,1,16,1,0,0,0,0,0.06381575424801558,0.9794999957084656
1,32,1,0,2,2,0,64,1,1,5,0,0,64,1,0,0,0,0,0.07732436637417413,0.9767000079154968
1,16,0,1,2,2,0,64,1,1,6,1,0,64,1,0,0,0,3,0.4619007285237312,0.8511000275611877
1,16,0,1,2,2,0,64,1,1,6,1,1,32,1,0,4,0,0,0.07308903275998309,0.9776999950408936
1,16,1,1,5,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.15920614346908404,0.9581000208854675
1,16,0,0,2,1,0,32,1,1,6,1,0,16,1,1,4,0,0,0.07630093493610621,0.9772999882698059
1,32,0,0,8,1,1,8,0,0,7,1,1,16,1,0,0,0,0,0.06504706374183297,0.9853000044822693
1,32,1,0,8,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.050226824182318525,0.9833999872207642
1,8,0,0,5,0,0,16,0,1,1,2,1,16,1,0,0,0,0,0.05517682529054582,0.9825000166893005
1,32,0,0,8,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.050184299758914856,0.9829000234603882
1,32,0,0,2,2,0,64,1,1,5,0,0,64,1,0,0,0,0,0.07284844277817756,0.9775000214576721
1,8,0,1,5,0,0,16,0,1,1,2,1,16,1,1,4,0,0,0.20931139298584311,0.9404000043869019
1,16,0,0,6,0,0,32,0,1,1,2,1,8,0,0,0,0,0,0.06684915131540038,0.9782000184059143
1,16,1,1,5,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.18272158761676402,0.9528999924659729
1,8,0,0,5,0,0,16,0,1,1,1,0,16,1,0,0,0,0,0.09850382774919271,0.9713000059127808
1,32,0,0,2,1,0,32,0,1,1,1,0,16,1,1,4,0,0,0.06407574475519359,0.9810000061988831
1,16,0,0,8,1,1,8,0,0,7,1,1,16,1,1,0,0,0,0.08864195689745247,0.972599983215332
1,16,0,1,6,2,0,32,0,1,1,2,1,16,1,0,8,0,0,0.08512161628007889,0.9733999967575073
1,16,0,1,6,2,0,32,0,1,1,2,1,16,1,0,8,0,0,0.08706344307214021,0.9729999899864197
1,16,1,0,10,2,0,32,0,1,1,2,1,16,1,0,0,0,0,0.049283959031943235,0.9839000105857849
1,32,1,0,8,0,0,16,0,0,7,1,1,16,1,0,0,0,0,0.04768485474807676,0.9847999811172485
1,16,0,0,8,1,1,8,0,1,1,1,0,16,1,0,0,0,0,0.1053353488266468,0.9717000126838684
1,16,1,1,5,2,0,64,1,1,5,0,0,64,1,0,0,0,0,0.1797585251915967,0.9545000195503235
1,16,0,1,6,2,0,32,0,0,7,1,1,16,1,1,0,0,0,0.26375038782432675,0.9314000010490417
1,8,1,0,8,0,0,32,0,0,7,2,0,64,1,0,0,0,0,0.08880866528246552,0.9742000102996826
1,16,1,1,5,0,0,64,1,1,6,1,0,16,1,1,4,0,0,0.14573616894464939,0.9603000283241272
1,16,0,1,2,0,0,64,0,0,7,1,1,16,1,1,0,0,0,0.18482351286560297,0.9509000182151794
1,16,0,0,2,1,0,32,1,1,6,2,0,16,1,0,0,0,0,0.06779177143387496,0.979200005531311
1,8,0,0,5,0,0,16,0,1,1,1,0,16,1,1,4,0,0,0.07986153516583144,0.9757999777793884
1,32,0,0,2,1,0,32,0,1,1,1,0,16,1,1,4,0,0,0.062376513421908024,0.9797999858856201
1,16,0,1,2,2,0,64,1,1,6,1,1,32,1,0,4,0,0,0.07297099861709867,0.9768999814987183
1,16,0,0,6,0,0,32,0,1,1,2,0,16,1,0,8,0,0,0.06838618267616257,0.978600025177002
