Conv0 active,Conv0 num filters,Conv0 batch normalization,Conv0 activation,Conv0 dropout,Conv0 max pooling,Conv1 active,Conv1 num filters,Conv1 batch normalization,Conv1 activation,Conv1 dropout,Conv1 max pooling,Conv2 active,Conv2 num filters,Conv2 batch normalization,Conv2 activation,Conv2 dropout,Conv2 max pooling,Optimizer,Val Loss,Val Accuracy
1,64,1,1,2,2,1,8,1,1,2,1,1,32,1,0,3,2,0,0.08304912948948331,0.9735000133514404
1,16,1,1,10,2,0,64,1,1,3,2,1,16,0,1,5,2,3,0.06822105986103416,0.9781000018119812
1,16,1,1,5,2,1,32,1,1,3,1,1,8,1,1,5,0,0,0.2914516197025776,0.9034000039100647
1,16,1,1,5,1,0,64,1,1,3,2,1,16,0,0,3,2,3,0.06172947252541781,0.982699990272522
1,64,0,1,2,2,1,32,1,0,2,1,1,32,0,0,7,0,2,0.05783473928216845,0.9825000166893005
1,64,1,0,4,2,0,64,1,1,2,1,0,32,1,0,3,2,0,0.10005614410466515,0.9689000248908997
1,64,1,0,2,2,1,8,1,1,2,1,1,32,0,1,5,2,3,0.05567038728776388,0.9814000129699707
1,64,1,1,2,2,1,8,1,0,1,2,1,16,0,0,8,2,3,0.06612213271232321,0.9789000153541565
1,16,1,1,1,1,0,64,1,1,3,2,1,16,0,0,3,2,3,0.05520246836654842,0.9842000007629395
1,16,1,1,1,1,0,64,1,1,3,2,1,16,0,0,3,0,3,0.06159204052211717,0.980400025844574
1,16,1,1,2,2,1,32,1,0,2,1,1,64,0,0,3,0,2,0.043459031760320066,0.9858999848365784
1,64,1,1,2,2,1,16,1,0,2,1,1,32,1,0,3,2,0,0.03570760861221934,0.9876000285148621
1,32,1,1,5,1,1,64,1,1,6,1,1,32,0,0,3,0,2,0.18502805165052413,0.9631999731063843
1,32,0,1,5,2,1,64,1,1,2,1,1,32,1,0,3,0,0,0.06516097797080875,0.9782999753952026
1,32,1,1,2,2,0,64,1,1,2,1,1,32,1,1,5,0,0,0.3047336947947915,0.948199987411499
1,64,1,1,2,2,1,8,1,1,3,2,1,16,1,0,10,0,0,0.05813188790893182,0.9815999865531921
1,64,0,1,10,2,1,32,1,1,2,1,1,32,1,1,5,0,0,0.1947738433547318,0.9398999810218811
1,16,1,1,1,1,0,64,1,1,3,2,0,16,0,0,3,2,0,0.13017950434088707,0.95660001039505
1,64,1,1,0,0,1,8,1,1,2,1,1,32,1,0,3,0,2,0.0578109944852069,0.9814000129699707
1,16,1,1,5,2,1,64,1,1,3,0,0,8,1,0,5,2,3,0.41934127861951476,0.9599999785423279
1,16,1,1,10,0,1,32,1,0,3,1,1,32,0,0,7,0,2,0.06855633451603353,0.9796000123023987
1,64,1,1,2,2,1,16,1,0,2,2,1,32,1,0,3,2,1,0.037348944363184276,0.9873999953269958
1,16,1,1,1,1,0,64,1,1,3,2,1,16,0,0,5,2,3,0.06524124781535938,0.9797999858856201
1,16,1,1,5,2,0,64,1,1,3,2,1,16,0,1,5,2,3,0.07489751135203987,0.9769999980926514
1,32,1,1,10,0,1,8,1,0,1,2,1,16,0,0,8,2,3,0.052270023986860176,0.9836000204086304
1,8,1,1,1,1,0,64,1,1,2,1,0,32,1,0,3,2,0,0.15133589737415315,0.9556000232696533
1,32,1,1,5,2,1,32,1,1,3,2,1,16,0,0,7,1,2,0.1587083818644285,0.9577000141143799
1,16,1,1,1,1,0,32,1,1,3,2,1,16,0,0,7,0,2,0.12621699864566327,0.9617000222206116
1,32,1,1,10,0,1,8,1,1,1,1,1,64,0,0,3,0,0,0.05920928136203438,0.98089998960495
1,32,0,1,5,2,1,64,1,1,2,1,1,32,1,0,3,0,0,0.11404362120125443,0.9646000266075134
1,32,1,1,10,0,1,8,1,0,1,2,1,16,0,0,8,2,3,0.04231101109089796,0.986299991607666
1,8,1,1,1,1,0,64,1,1,3,2,1,16,0,0,3,0,3,0.06000345302335918,0.9821000099182129
1,32,1,1,5,1,1,32,1,1,3,2,1,16,0,0,3,0,3,0.1382101125240326,0.9575999975204468
1,32,1,1,5,1,1,64,1,1,6,1,1,32,1,1,10,2,0,1.7204804208755493,0.47850000858306885
1,32,1,1,10,0,1,8,1,0,1,2,1,16,0,0,8,2,3,0.04118714170122985,0.9861000180244446
1,16,1,1,1,1,0,64,1,1,3,2,0,16,0,0,8,2,3,0.4150712303429842,0.8593000173568726
1,16,1,1,2,2,1,16,1,0,2,1,1,32,1,0,3,2,0,0.05065599308786914,0.982200026512146
1,64,1,1,2,2,1,8,1,0,6,1,1,32,0,0,3,0,2,0.04397152264676988,0.987500011920929
1,16,1,1,1,1,0,64,1,1,3,2,1,16,0,0,10,0,0,0.07784240881875157,0.975600004196167
1,16,1,1,5,2,1,32,1,1,3,0,0,8,0,0,3,2,3,0.30880658233304403,0.9506000280380249
1,32,1,1,5,0,1,32,1,1,3,2,1,16,0,0,3,2,3,0.050956751467101276,0.9836000204086304
1,16,1,1,2,1,1,32,1,1,2,1,1,64,0,0,3,0,2,0.09830006433129311,0.972100019454956
1,32,1,1,5,2,1,32,1,1,3,2,1,16,0,0,7,1,2,0.13058390087485314,0.9702000021934509
1,32,1,1,5,1,1,64,1,1,6,0,1,32,0,1,5,2,3,0.06626772353500128,0.9829999804496765
1,32,1,1,5,1,1,64,1,1,6,1,1,32,0,0,3,0,2,0.18181540088653564,0.9567000269889832
1,16,1,0,5,2,1,64,1,1,2,1,1,64,1,0,3,0,0,0.06783367077959701,0.979200005531311
1,64,1,1,2,2,1,8,1,0,1,2,1,32,0,0,8,2,3,0.04338923981690314,0.9868999719619751
1,32,1,1,5,1,1,64,1,1,6,1,1,64,0,0,3,0,2,0.21299126353263856,0.9625999927520752
1,16,1,0,1,1,0,64,1,1,3,2,1,16,0,0,10,0,0,0.04116396258128807,0.9868999719619751
1,16,1,1,7,1,0,64,1,1,3,2,1,16,0,0,3,0,3,0.10013679675757885,0.9789999723434448
1,32,1,1,5,1,1,64,1,1,3,2,1,16,0,0,3,0,3,0.05559721488729119,0.9861000180244446
1,16,1,1,1,1,0,64,1,1,1,2,1,16,0,1,8,2,3,0.0910566399693489,0.9697999954223633
1,16,1,1,2,1,1,32,1,1,2,1,1,64,0,0,3,0,2,0.11647485982775688,0.9660999774932861
1,8,0,1,1,2,1,32,1,1,3,2,1,16,0,0,7,1,2,0.24144551619291305,0.9379000067710876
1,32,1,1,5,1,1,64,1,1,6,0,1,32,0,1,5,2,3,0.056635461121052506,0.9853000044822693
1,8,1,1,1,1,0,64,1,1,3,2,1,16,0,0,8,2,3,0.07031129089072347,0.9786999821662903
1,16,1,1,5,2,1,32,0,1,3,2,1,16,0,0,7,1,2,0.2676806888222694,0.9354000091552734
1,32,1,1,5,0,1,8,1,1,1,1,1,64,0,0,3,0,0,0.05000035999179818,0.982699990272522
1,16,1,1,1,1,0,64,1,1,3,2,1,16,0,0,10,0,2,0.1375458797544241,0.9606000185012817
1,16,1,1,1,1,0,32,1,0,6,1,1,32,0,0,3,0,2,0.1193589688718319,0.9678000211715698
1,32,1,1,5,1,1,64,1,1,6,1,1,32,1,0,3,0,0,0.1420342217028141,0.9837999939918518
1,32,1,1,2,0,1,64,1,1,1,1,1,64,0,0,3,0,0,0.07362070936085656,0.9757999777793884
1,64,1,1,2,2,1,8,1,0,1,1,1,64,0,0,3,0,0,0.07884871715661139,0.9746000170707703
1,8,1,1,1,1,0,64,1,1,1,2,1,32,0,0,8,2,3,0.059942960172891614,0.9825000166893005
1,16,1,1,1,1,0,32,1,1,6,1,1,32,0,0,3,0,2,0.10371303170025349,0.9708999991416931
1,32,1,1,10,0,1,8,1,0,1,2,1,16,0,0,3,0,3,0.041650060839764774,0.9860000014305115
1,16,1,1,1,1,0,32,1,1,3,2,1,16,0,0,7,0,2,0.1336818551927805,0.9614999890327454
1,16,1,1,1,1,0,64,1,1,3,2,1,16,0,1,8,2,3,0.0959995062597096,0.9707000255584717
1,32,1,1,2,1,0,64,1,1,3,2,1,16,0,0,3,0,3,0.06238180642519146,0.9811999797821045
1,32,1,1,1,1,0,64,1,1,3,2,1,64,0,0,8,2,3,0.0452332245153375,0.9854999780654907
1,16,1,1,1,1,0,64,1,1,1,2,1,16,0,0,3,0,2,0.10407235707342624,0.9699000120162964
1,32,1,1,4,0,1,8,1,1,3,2,1,16,0,0,7,0,2,0.06683089289609342,0.9787999987602234
1,16,1,1,1,1,0,64,1,1,1,2,1,64,0,0,3,0,0,0.053709702577255665,0.9837999939918518
1,16,1,1,7,1,0,64,1,1,3,2,1,16,1,0,3,0,3,0.18442586309313774,0.9435999989509583
1,32,1,1,2,0,1,64,1,1,1,1,0,64,0,0,3,0,3,0.2836568651837297,0.9351999759674072
1,8,1,1,1,0,0,64,1,1,1,2,1,16,0,1,8,2,3,0.08194788543786853,0.9754999876022339
1,32,1,1,2,0,1,64,1,1,6,1,1,32,1,0,1,0,0,0.09013869755789637,0.9718000292778015
1,32,1,1,5,0,1,8,1,1,1,2,1,16,0,0,10,0,0,0.04877276266692206,0.9848999977111816
1,8,1,0,1,1,0,64,1,1,3,2,1,16,0,0,10,0,0,0.044134397534932944,0.9850000143051147
1,64,1,1,2,2,1,8,1,0,1,1,1,64,0,0,3,0,3,0.034663856577288245,0.9889000058174133
1,16,1,1,1,1,0,32,1,1,6,1,1,32,0,0,3,0,1,0.05199960722099058,0.9840999841690063
